race_key,v0_1_main_evaluation_eligible,final_candidate_present,final_strict_complete_member,final_prediction_feature_eligible,final_base_role,migration_status,reason_codes
20231008_04_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231008_06_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231008_10_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231008_12_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231008_15_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231008_19_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231008_24_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_06_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_18_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_18_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_19_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231009_21_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_01_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_07_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_10_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_10_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_18_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_22_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231010_24_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_04_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_04_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_06_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_11_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_16_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_16_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_24_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231011_24_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_01_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_04_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_07_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_10_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_10_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_16_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_21_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231012_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_01_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_01_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_03_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_11_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_14_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_16_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_18_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_21_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_22_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_24_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231013_24_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231014_03_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231014_16_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231014_19_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231014_21_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231014_24_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231015_08_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231015_12_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231015_16_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231015_23_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231015_24_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_04_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_05_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_08_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_16_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_23_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231016_23_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_04_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_05_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_05_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_12_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_19_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231017_19_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_01_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_07_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_10_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_11_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_12_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_15_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_15_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231018_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_05_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_07_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_10_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_11_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_15_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_15_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231019_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231020_02_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231020_04_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231020_05_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231020_10_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231020_15_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231020_17_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_01_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_02_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_08_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_08_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_14_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_14_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_15_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_15_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_15_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_19_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_24_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231021_24_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231022_02_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231022_03_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231022_03_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231022_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231022_08_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231022_21_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231022_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_03_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_14_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_15_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_15_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_15_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_16_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_16_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231023_22_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231024_03_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231024_03_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231024_08_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231024_21_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231024_21_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231024_21_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_05_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_11_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_16_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_18_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_19_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_20_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_21_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231025_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231026_05_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231026_07_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231027_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231027_15_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231027_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231027_15_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231027_16_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231027_22_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231027_22_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_05_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_07_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_08_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_11_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_15_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_15_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_16_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_16_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231028_17_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231029_02_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231029_05_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231029_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20231029_15_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
